outbid	0
disburse	1
peddle	2
reimpose	0
tariff	0
surtax	0
overtax	0
redeposit	0
cheque	0
overdraw	0
decommission	0
tongue-tie	0
dispossess	0
deplume	0
bereave	0
disinherit	0
invoice	0
restock	1
overstock	0
understock	0
borrow	16
immolate	0
comparison-shop	0
window-shop	0
alphabetize	0
air-cool	0
air-condition	0
bewhisker	0
hobnail	0
steam-heat	0
rearm	0
double-glaze	1
brattice	0
refurnish	0
retool	0
refuel	2
transistorize	0
unmuzzle	0
re-equip	0
refit	0
upholster	1
accouter	0
vitaminize	0
thrive	1
scrimp	0
smuggle	3
hospitalize	0
defray	2
disinfest	0
disembody	0
overprice	0
undersell	0
underquote	0
amortize	0
corbel	0
copper-bottom	0
impulse-buy	0
rewire	0
redispose	0
entrust	0
unburden	0
reflectorize	0
subrogate	0
outsource	0
machicolate	0
sanitate	0
translocate	0
translocate	0
fee-tail	0
enfeoff	0
deaerate	0
decaffeinate	0
decarbonate	0
decerebrate	0
dechlorinate	0
defat	0
defibrinate	0
degrease	0
deionize	0
delist	0
delocalize	0
deoxygenate	0
destain	0
desulfurize	0
detick	0
devein	0
fettle	0
flense	0
unbridle	0
embattle	0
headquarter	0
satisfice	0
overexert	0
egotrip	0
backslap	0
logroll	0
marginalize	0
summate	0
abdicate	0
co-educate	0
home-school	0
fraternize	2
hobnob	0
readmit	0
enthrone	0
dethrone	0
unseat	0
rename	0
baronetize	0
lionize	2
reelect	3
excommunicate	0
usurp	0
oust	0
carpenter	0
electioneer	0
collaborate	0
financier	0
coact	0
ranch	0
moonlight	0
prorogue	0
caucus	1
misally	0
disassociate	0
militate	1
reorganize	1
retool	0
collectivize	0
sovietize	0
unionize	0
rejoin	3
unionize	0
disorganize	0
expedite	0
mismanage	1
stoke	1
internationalize	0
monopolize	2
preside	3
decertify	1
racketeer	0
boondoggle	0
interfere	11
baby-sit	0
rebury	0
disinter	1
rehouse	0
kennel	0
outvote	0
abstain	1
scrimshank	0
malinger	1
co-sign	0
boycott	2
legislate	1
liberalize	0
decontrol	0
gerrymander	0
sectionalize	0
Balkanize	2
reunify	0
matriculate	2
empanel	0
cross-index	0
blacklist	0
defrock	0
disenfranchise	1
enfranchise	0
affranchise	0
abrogate	1
disbar	0
monetize	0
desegregate	0
assassinate	0
lynch	0
electrocute	0
electrocute	0
double-date	0
reunite	2
inmarry	0
mismarry	0
intermarry	0
remarry	1
jubilate	0
amuse	6
slum	0
carouse	0
imprison	3
imprison	1
manumit	0
enslave	0
emancipate	1
arraign	1
amerce	0
castigate	0
amerce	0
rehear	0
readmit	0
terrorize	1
stigmatize	0
declassify	0
trellis	0
derestrict	0
thermostat	0
deregulate	0
redline	0
aggrieve	0
criminalize	0
rough-house	0
attitudinize	0
footle	0
over-correct	0
expiate	1
indict	2
overreach	3
botch	0
field-test	1
breathalyze	0
democratize	1
democratize	1
woo	2
secede	13
meddle	1
valet	0
ennoble	0
benefact	0
subserve	0
succor	0
expedite	2
abet	3
bootstrap	0
defibrillate	0
street-walk	0
brevet	0
undergird	0
enforce	7
backdate	0
overachieve	0
underachieve	0
misdo	0
forgive	1
antagonize	0
gang-rape	0
desecrate	1
sodomize	0
sodomize	0
shamanize	0
oversimplify	0
molest	2
impinge	1
pamper	1
burglarize	0
heed	7
short-change	1
shill	0
two-time	0
hoax	0
ensnare	0
bastardize	0
litigate	0
mutiny	0
rumpus	0
connive	0
arrive	0
misgovern	0
tyrannize	0
improvise	0
fend	0
pal	0
colonize	1
decolonize	0
philander	0
interlope	0
emcee	0
frivol	0
invigilate	0
hibernate	0
blindside	0
estrange	0
stet	0
slam-dunk	0
baby-sit	0
straiten	0
preexist	0
coexist	1
eventuate	1
redefine	1
collocate	0
unlive	0
buccaneer	0
indwell	0
perennate	0
outstay	0
outlive	2
succumb	0
resurge	0
flocculate	1
flocculate	0
nucleate	1
preclude	0
phosphoresce	0
subsume	0
compel	0
incriminate	0
overstay	0
procrastinate	0
overarch	0
outnumber	2
preponderate	0
eternize	0
overpopulate	0
inhere	0
pertain	1
tessellate	0
dovetail	1
aberrate	0
aberrate	0
co-vary	0
underlie	8
counterweight	0
behoove	1
implicate	0
embroil	1
disinvolve	0
entangle	0
housekeep	0
enfilade	0
underlie	0
subtend	2
radiolocate	0
endanger	3
dote	0
individuate	0
typify	2
homologize	0
befit	2
outwear	0
weekend	0
misspend	0
sojourn	0
winter	2
divaricate	0
embank	0
postdate	0
protuberate	0
protuberate	0
abound	2
abound	0
disagree	0
exemplify	2
impend	0
resplend	0
opalesce	0
circumvolute	0
miscegenate	0
assonate	0
summarize	0
sleet	0
reignite	0
rekindle	0
outshine	0
opalesce	0
luminesce	0
overcloud	0
deflagrate	0
